from,to,sign,timestamp
98,85,1,1080687240
99,85,1,1080698880
100,85,1,1080718500
101,85,1,1080745260
103,85,1,1080748260
106,85,1,1080762780
48,85,1,1080781380
108,85,1,1080851700
63,85,1,1080976860
8,109,1,1095448680
4,109,1,1095450180
18,109,1,1095451740
48,109,1,1095453660
10,109,1,1095456420
34,109,1,1095460020
3,109,1,1095518640
5,109,1,1095522360
7,109,1,1095532380
68,109,1,1095536880
24,109,1,1095563880
84,109,1,1095710460
9,109,1,1095841320
110,109,1,1095874500
23,109,1,1095877560
111,109,1,1095879960
96,109,1,1095892260
13,109,1,1095904020
112,109,1,1095984600
113,109,1,1096035420
3,123,1,1095698760
38,123,1,1095701160
48,123,1,1095720660
34,123,1,1095778920
124,123,1,1095818280
9,123,1,1095841680
26,123,1,1095874860
24,123,1,1095879540
125,123,1,1096082460
32,123,1,1096103520
10,123,1,1096119360
5,123,1,1096140900
4,123,1,1096247400
126,127,1,1095707880
48,127,1,1095732060
18,127,1,1095796740
41,127,1,1095827280
24,44,1,1095713580
128,44,1,1095714180
76,44,1,1095716580
53,44,1,1095717000
19,44,1,1095717900
26,44,1,1095719220
29,44,1,1095736260
30,44,1,1095776220
34,44,1,1095779220
77,44,1,1095785520
16,44,1,1095794700
18,44,1,1095796800
7,44,1,1095803940
48,44,1,1095806160
129,44,1,1095829260
41,44,1,1095829440
9,44,1,1095841200
10,44,1,1095842640
130,44,1,1095847620
131,44,1,1095861720
23,44,1,1095877500
28,44,1,1095944400
69,44,1,1096004940
132,44,1,1096035540
22,44,1,1096078620
32,44,1,1096103520
5,44,1,1096140900
4,44,1,1096247340
133,44,1,1096252440
2,44,1,1096262160
36,44,1,1096319940
81,129,1,1095874920
4,129,1,1096247580
53,79,1,1095837060
9,79,1,1095841380
10,79,1,1095842940
62,79,1,1095854100
131,79,1,1095862740
19,79,1,1095868680
34,79,1,1095868860
7,79,1,1095872100
118,79,1,1095899760
28,79,1,1095944340
18,79,1,1095992340
5,79,1,1096140840
4,79,1,1096247460
136,79,1,1096320180
60,79,1,1096373640
20,79,1,1096383600
41,137,1,1095854820
10,137,1,1095862260
34,137,1,1095868980
7,137,1,1095871860
24,137,1,1095886080
32,137,1,1095890520
18,137,1,1095899580
118,137,1,1095900060
9,137,1,1096004400
5,137,1,1096140960
4,137,1,1096247280
53,137,1,1096250040
22,137,1,1096423500
4,138,1,1096247520
54,138,1,1096418760
32,140,1,1095890820
34,140,1,1095894360
18,140,1,1095899520
118,140,1,1095899700
41,140,1,1095899760
130,140,1,1095900720
19,140,1,1095902280
69,140,1,1095907920
42,140,1,1095917220
30,140,1,1095936660
82,140,1,1095955260
79,140,1,1095957900
8,140,1,1095969360
7,140,1,1095978180
9,140,1,1096004340
132,140,1,1096036020
77,140,1,1096055460
22,140,1,1096115160
10,140,1,1096119180
5,140,1,1096141080
136,140,1,1096235580
4,140,1,1096247280
20,140,1,1096383480
54,140,1,1096417560
96,111,1,1095893220
34,111,1,1095893580
48,111,1,1095896460
24,111,1,1095897060
18,111,1,1095899460
22,111,1,1095901260
32,111,1,1095901440
13,111,1,1095903960
26,111,1,1095933840
7,111,1,1095977700
112,111,1,1095984240
16,111,1,1096059720
10,111,1,1096119000
5,111,1,1096141140
4,111,1,1096247220
53,111,1,1096249320
41,111,1,1096289940
48,22,1,1095896880
53,22,1,1095897300
32,22,1,1095898200
80,22,1,1095898800
18,22,1,1095899460
141,22,1,1095906420
8,22,1,1095969300
7,22,1,1095977580
9,22,1,1096003920
34,22,1,1096039920
130,22,1,1096056660
14,22,1,1096077660
10,22,1,1096118940
5,22,1,1096141260
13,22,1,1096175280
4,22,1,1096247160
133,22,1,1096252200
2,22,1,1096261620
36,22,1,1096319820
142,22,1,1096369260
44,22,1,1096464660
4,143,1,1096247460
144,143,1,1096280520
64,130,1,1096128600
135,130,1,1096129320
24,130,1,1096129560
5,130,1,1096141320
10,130,1,1096142820
7,130,1,1096144620
34,130,1,1096147500
48,130,1,1096153860
145,130,1,1096257240
41,130,1,1096289880
78,130,1,1096296780
38,130,1,1096318080
18,130,1,1096337580
9,130,1,1096373220
44,130,1,1096464780
146,130,1,1096494900
53,130,1,1096506420
19,147,1,1096555140
61,147,1,1096555980
148,147,1,1096556220
35,147,1,1096559940
26,147,1,1096561200
22,147,1,1096564680
84,147,1,1096567200
16,147,1,1096567860
29,147,1,1096576020
48,147,1,1096579860
10,147,1,1096632240
7,147,1,1096667280
122,147,1,1096684620
78,147,1,1096719840
18,147,1,1096732980
149,147,1,1096739640
150,147,1,1096761480
151,147,1,1096773480
152,147,1,1096782840
34,147,1,1096838220
9,147,1,1096897260
153,147,1,1096922760
20,147,1,1096946820
53,147,1,1096947780
13,147,1,1096974180
5,147,1,1097066460
57,147,1,1097118660
155,154,1,1096879500
73,154,1,1096894620
156,154,1,1096896180
128,154,1,1096896720
9,154,1,1096897260
84,154,1,1096897320
10,154,1,1096897380
33,154,1,1096901640
158,154,1,1096902840
159,154,1,1096905000
29,154,1,1096907340
16,154,1,1096914960
7,154,1,1096923000
80,154,1,1096923540
34,154,1,1096925520
48,154,1,1096926600
45,154,1,1096926960
24,154,1,1096929060
18,154,1,1096946940
161,154,1,1097002500
63,154,1,1097009640
122,154,1,1097010000
26,154,1,1097022900
25,154,1,1097052960
162,154,1,1097067180
51,154,1,1097100720
14,154,1,1097105100
50,154,1,1097122980
124,154,1,1097147940
165,154,1,1097184960
40,154,1,1097197800
131,154,1,1097217240
54,154,1,1097217780
68,154,1,1097389440
0,154,1,1097395680
173,154,1,1097400480
174,154,1,1101059640
24,175,1,1096895820
19,175,1,1096901820
44,175,1,1096911540
32,175,1,1096918800
34,175,1,1096922640
7,175,1,1096923480
18,175,1,1096946820
10,175,1,1096949520
13,175,1,1096974060
30,175,1,1096984560
50,175,1,1097018040
33,175,1,1097019960
5,175,1,1097067060
122,175,1,1097081940
112,175,1,1097089440
57,175,1,1097096160
12,175,1,1097218500
41,175,1,1097242200
151,175,1,1097295060
176,175,1,1097435940
9,175,1,1097488020
11,177,1,1096942020
178,177,1,1096942620
10,177,1,1096946040
18,177,1,1096946700
84,177,1,1096953240
20,177,1,1096966560
13,177,1,1096974000
106,177,1,1096994940
34,177,1,1097008620
7,177,1,1097012700
5,177,1,1097067000
57,177,1,1097095920
54,177,1,1097216640
171,177,1,1097302860
68,177,1,1097389200
44,177,1,1097482740
9,177,1,1097488020
36,177,1,1097503200
128,24,1,1096942080
179,24,1,1096942500
180,24,1,1096943880
10,24,1,1096946040
181,24,1,1096949040
78,24,1,1096968060
13,24,1,1096973880
41,24,1,1096974780
8,24,1,1096977000
182,24,1,1096998720
36,24,1,1096999740
18,24,1,1097006700
34,24,1,1097008620
48,24,1,1097008920
50,24,1,1097010900
183,24,1,1097011020
184,24,1,1097012400
7,24,1,1097012640
130,24,1,1097014560
2,24,1,1097019780
28,24,1,1097019960
111,24,1,1097031600
25,24,1,1097053080
5,24,1,1097066880
122,24,1,1097081820
16,24,1,1097085720
112,24,1,1097089320
32,24,1,1097089800
44,24,1,1097090700
61,24,1,1097108100
57,24,1,1097118360
119,24,1,1097142840
123,24,1,1097172300
186,24,1,1097183640
93,24,1,1097194560
35,24,1,1097199120
127,24,1,1097248560
187,24,1,1097249220
0,24,1,1097351580
68,24,1,1097389320
64,24,1,1097417580
174,24,1,1097420160
176,24,1,1097435820
14,24,1,1097483340
194,24,1,1097521320
173,24,1,1097525640
195,24,1,1097533320
6,24,1,1097542380
196,24,1,1097549040
145,24,1,1097551320
197,24,1,1097561880
9,24,1,1097562420
54,24,1,1097569200
198,24,1,1097572980
199,24,1,1097573400
200,24,1,1097576100
201,24,1,1097588460
23,24,1,1097594580
202,24,1,1097625360
203,24,1,1097625480
53,24,1,1097629800
92,24,1,1097632080
204,24,1,1097632920
11,205,1,1096943100
18,205,1,1096945560
20,205,1,1096945560
10,205,1,1096945980
8,205,1,1096977000
36,205,1,1096999740
34,205,1,1097008800
19,205,1,1097009880
7,205,1,1097012580
50,205,1,1097018100
5,205,1,1097066760
122,205,1,1097081880
13,205,1,1097101860
42,205,1,1097179200
41,205,1,1097242200
118,205,1,1097276460
44,205,1,1097310900
189,205,1,1097333160
9,205,1,1097487840
24,205,1,1097522220
12,205,1,1098169320
80,206,1,1096963680
119,206,1,1096968180
10,206,1,1096974840
30,206,1,1096984500
22,206,1,1096987680
36,206,1,1097000040
18,206,1,1097006820
48,206,1,1097008800
34,206,1,1097008860
67,206,1,1097009520
19,206,1,1097009760
7,206,1,1097012460
130,206,1,1097014620
50,206,1,1097017980
2,206,1,1097019660
33,206,1,1097019960
111,206,1,1097031540
5,206,1,1097066940
35,206,1,1097075340
122,206,1,1097081700
32,206,1,1097089740
24,206,1,1097093760
20,206,1,1097116860
12,206,1,1097118180
42,206,1,1097179140
93,206,1,1097194440
40,206,1,1097197500
166,206,1,1097211360
69,206,1,1097214480
54,206,1,1097218260
41,206,1,1097242200
118,206,1,1097276760
128,206,1,1097348220
176,206,1,1097435820
44,206,1,1097482320
9,206,1,1097487780
145,206,1,1097551260
11,207,1,1097434500
176,207,1,1097435760
22,207,1,1097441880
34,207,1,1097444160
53,207,1,1097452380
44,207,1,1097462280
33,207,1,1097483880
204,207,1,1097510640
19,207,1,1097517960
200,207,1,1097551200
10,207,1,1097572980
208,207,1,1097611080
181,207,1,1097635380
209,207,1,1097674560
77,207,1,1097708100
41,207,1,1097728980
5,207,1,1097760300
145,207,1,1097785620
29,207,1,1097929140
18,207,1,1097951640
210,207,1,1098015720
211,207,1,1100239860
155,212,1,1097509200
8,212,1,1097514540
213,212,1,1097518560
48,212,1,1097520480
16,212,1,1097521140
62,212,1,1097521440
34,212,1,1097521800
24,212,1,1097534100
117,212,1,1097557140
9,212,1,1097562480
10,212,1,1097572860
13,212,1,1097577360
5,212,1,1097583360
19,212,1,1097589240
111,212,1,1097715600
214,212,1,1097772240
44,212,1,1097795220
29,212,1,1097877540
66,212,1,1097930340
18,212,1,1097950800
216,217,1,1097557200
67,217,1,1097557260
35,217,1,1097557920
20,217,1,1097558100
218,217,1,1097561220
9,217,1,1097562240
53,217,1,1097566800
41,217,1,1097567100
12,217,1,1097568780
219,217,1,1097569200
137,217,1,1097570580
10,217,1,1097572800
199,217,1,1097572920
29,217,1,1097575980
8,217,1,1097578680
201,217,1,1097579400
5,217,1,1097583240
114,217,1,1097583840
19,217,1,1097589240
122,217,1,1097591100
24,217,1,1097599860
174,217,1,1097599980
42,217,1,1097600820
84,217,1,1097601420
220,217,1,1097613180
40,217,1,1097617140
7,217,1,1097619960
57,217,1,1097621340
221,217,1,1097625420
28,217,1,1097625600
2,217,1,1097628300
92,217,1,1097632260
222,217,1,1097633760
121,217,1,1097689980
151,217,1,1097708700
111,217,1,1097715360
145,217,1,1097764440
123,217,1,1097778240
213,217,1,1097778360
34,217,1,1097782260
77,217,1,1097794140
44,217,1,1097794500
62,217,1,1097798520
68,217,1,1097808480
16,217,1,1097810340
86,217,1,1097820180
13,217,1,1097826600
54,217,1,1097829720
223,217,1,1097837160
22,217,1,1097848440
207,217,1,1097853180
112,217,1,1097870880
119,217,1,1097875140
224,217,1,1097888220
152,217,1,1097947740
18,217,1,1097950860
23,217,1,1098031500
33,225,1,1097706120
48,225,1,1097716440
16,225,1,1097716500
24,225,1,1097717520
155,225,1,1097747160
5,225,1,1097760120
213,225,1,1097780280
73,226,1,1097903520
41,226,1,1097904600
53,226,1,1097905860
151,226,1,1097905980
33,226,1,1097907720
63,226,1,1097923080
155,226,1,1097927040
34,226,1,1097930040
5,226,1,1097938800
7,226,1,1098021180
29,226,1,1098021780
18,226,1,1098042180
28,226,1,1098042720
19,226,1,1098055140
11,226,1,1098063180
9,226,1,1098078060
122,226,1,1098212340
36,226,1,1098223080
10,226,1,1098283320
118,226,1,1098307380
57,226,1,1098331560
8,226,1,1098380460
48,226,1,1098397680
228,226,1,1098433020
229,114,1,1097965260
24,114,1,1097966220
106,114,1,1097967300
57,114,1,1097969940
53,114,1,1097971380
29,114,1,1097974800
195,114,1,1097975160
230,114,1,1097980440
151,114,1,1097983860
7,114,1,1098021120
73,114,1,1098029460
40,114,1,1098039060
18,114,1,1098042060
34,114,1,1098042480
5,114,1,1098048180
19,114,1,1098055200
9,114,1,1098078000
231,114,1,1098149760
122,114,1,1098212220
232,114,1,1098270240
10,114,1,1098283260
118,114,1,1098307320
207,114,1,1098382260
227,114,1,1098400740
23,114,1,1098459240
117,114,1,1098550200
24,18,1,1098038340
34,18,1,1098042600
5,18,1,1098048120
19,18,1,1098055320
114,18,1,1098057120
9,18,1,1098077940
7,18,1,1098133980
41,18,1,1098165000
122,18,1,1098212100
36,18,1,1098222660
146,18,1,1098280200
10,18,1,1098283200
118,18,1,1098307260
57,18,1,1098330960
77,18,1,1098375360
207,18,1,1098381780
23,18,1,1098459060
117,18,1,1098549960
231,18,1,1098612720
40,234,1,1098055380
34,234,1,1098055500
9,234,1,1098098040
5,234,1,1098104340
212,234,1,1098118320
7,234,1,1098133920
41,234,1,1098165120
18,234,1,1098184860
19,234,1,1098200160
11,234,1,1098213480
36,234,1,1098223200
10,234,1,1098283560
48,234,1,1098397680
235,234,1,1098426840
0,234,1,1098521940
231,234,1,1098612960
8,27,1,1098188100
9,27,1,1098188280
24,27,1,1098189900
225,27,1,1098192120
19,27,1,1098200580
7,27,1,1098210060
34,27,1,1098222420
36,27,1,1098223020
10,27,1,1098283380
57,27,1,1098330120
23,27,1,1098459540
5,27,1,1098461220
88,27,1,1098653640
187,236,1,1098288480
33,236,1,1098289800
25,236,1,1098292380
20,236,1,1098296820
18,236,1,1098298800
7,236,1,1098304980
2,236,1,1098318300
48,236,1,1098318300
93,236,1,1098318600
69,236,1,1098320940
53,236,1,1098321240
50,236,1,1098322680
41,236,1,1098327060
77,236,1,1098359760
34,236,1,1098363480
176,236,1,1098374220
39,236,1,1098377100
67,236,1,1098383640
237,236,1,1098395400
140,236,1,1098407460
68,236,1,1098469560
238,236,1,1098479220
233,236,1,1098528840
24,236,1,1098585000
36,236,1,1098627660
239,236,1,1098630000
52,236,1,1098748980
13,236,1,1098773220
151,236,1,1098811560
40,244,1,1098320580
34,244,1,1098363420
48,244,1,1098397500
7,244,1,1098561180
240,244,1,1098568620
5,244,1,1098585060
29,244,1,1098636900
136,244,1,1098643020
22,244,1,1098665580
101,244,1,1098736740
200,244,1,1098838740
0,244,1,1098897420
57,245,1,1098330780
9,245,1,1098351420
34,245,1,1098363300
5,245,1,1098372780
181,245,1,1098507120
7,245,1,1098561120
40,245,1,1098573600
167,245,1,1098577740
150,245,1,1098657540
122,245,1,1098665580
121,245,1,1098683280
24,245,1,1098746880
84,245,1,1098800400
25,0,1,1098350940
9,0,1,1098351480
41,0,1,1098359040
223,0,1,1098359820
34,0,1,1098363240
5,0,1,1098372720
35,0,1,1098373980
151,0,1,1098374160
119,0,1,1098383880
16,0,1,1098383940
118,0,1,1098384180
48,0,1,1098397380
29,0,1,1098399960
23,0,1,1098458820
238,0,1,1098479100
181,0,1,1098506940
27,0,1,1098519180
40,0,1,1098573660
18,0,1,1098579060
24,0,1,1098635520
122,0,1,1098666180
149,0,1,1098689280
63,0,1,1098700320
13,0,1,1098773040
19,0,1,1098843720
54,0,1,1098905040
111,0,1,1098920820
246,247,1,1098681600
84,247,1,1098681720
174,247,1,1098681900
249,250,1,1116959280
62,250,1,1116959940
251,250,1,1116967320
48,250,1,1116968940
252,250,1,1116979560
253,250,1,1116984540
28,250,1,1116988500
19,250,1,1116988800
35,250,1,1116989520
69,250,1,1116992520
144,250,1,1117000500
119,250,1,1117012740
158,250,1,1117015740
130,250,1,1117028880
255,250,1,1117029240
127,250,1,1117041300
5,250,1,1117043040
256,250,1,1117048800
24,250,1,1117051380
7,250,1,1117058700
100,250,1,1117067700
41,250,1,1117088100
257,250,1,1117106940
258,250,1,1117112580
259,250,1,1117126800
260,250,1,1117135620
261,250,1,1117228200
262,250,1,1117232520
53,250,1,1117269780
263,250,1,1117279500
264,250,1,1117320540
265,250,1,1117348020
266,250,1,1117537680
151,69,1,1098823860
41,69,1,1098826560
120,69,1,1098828300
2,69,1,1098839820
77,69,1,1098841680
19,69,1,1098844140
8,69,1,1098845460
216,69,1,1098853680
5,69,1,1098867600
24,69,1,1098884640
127,69,1,1098884640
117,69,1,1098895500
204,69,1,1098895620
122,69,1,1098899400
34,69,1,1098909300
7,69,1,1098909900
181,69,1,1098918060
11,69,1,1098933300
248,69,1,1098934620
22,69,1,1098970740
268,69,1,1098984420
101,69,1,1098989580
130,69,1,1098991440
92,69,1,1099009200
211,69,1,1099009800
166,69,1,1099040160
228,69,1,1099040700
269,69,1,1099054260
32,69,1,1099207560
50,69,1,1099254180
45,69,1,1099282740
270,69,1,1099282860
53,69,1,1099295460
272,69,1,1099327380
36,69,1,1099412100
273,69,1,1099415760
200,69,1,1099420440
274,69,1,1099428120
28,69,1,1099429200
106,84,1,1098969540
247,84,1,1099057800
271,84,1,1099319160
158,116,1,1098969000
24,116,1,1098969240
278,116,1,1098971280
22,116,1,1098971760
267,116,1,1098971940
8,116,1,1098976560
279,116,1,1098976800
16,116,1,1098981720
280,116,1,1098991260
7,116,1,1099000980
120,116,1,1099002960
122,116,1,1099006080
179,116,1,1099013400
57,116,1,1099025040
167,116,1,1099032900
281,116,1,1099034580
41,116,1,1099049100
269,116,1,1099053900
34,116,1,1099068960
282,116,1,1099069140
29,116,1,1099092120
5,116,1,1099149840
150,116,1,1099159260
32,116,1,1099207320
283,116,1,1099222080
284,116,1,1099239000
50,116,1,1099254120
9,116,1,1099254240
151,116,1,1099278000
285,116,1,1099356000
19,116,1,1099364340
20,116,1,1099472100
148,116,1,1099474380
286,116,1,1099522560
115,116,1,1099527180
283,287,1,1099252380
50,287,1,1099254060
2,287,1,1099254360
7,287,1,1099254900
8,287,1,1099255620
40,287,1,1099255800
5,287,1,1099257180
34,287,1,1099259400
120,287,1,1099261500
57,287,1,1099262640
130,287,1,1099263720
288,287,1,1099264920
200,287,1,1099269660
179,287,1,1099282860
78,287,1,1099306140
158,287,1,1099311360
289,287,1,1099334940
29,287,1,1099336080
176,287,1,1099342260
150,287,1,1099345200
225,287,1,1099345380
270,287,1,1099355400
19,287,1,1099364580
0,287,1,1099410720
36,287,1,1099411740
112,287,1,1099428360
28,287,1,1099436940
286,287,1,1099441020
223,287,1,1099472160
84,287,1,1099499760
115,287,1,1099527120
180,287,1,1099599840
23,287,1,1099600860
181,287,1,1099630320
48,287,1,1099709400
151,290,1,1099381140
247,290,1,1099399860
150,290,1,1099403580
34,290,1,1099406220
5,290,1,1099412400
200,290,1,1099422240
117,290,1,1099422360
7,290,1,1099429080
120,290,1,1099433220
0,290,1,1099521420
11,290,1,1099521660
5,291,1,1099519620
35,291,1,1099520040
8,291,1,1099520220
292,291,1,1099520400
11,291,1,1099520700
16,291,1,1099522740
215,291,1,1099524600
84,291,1,1099526160
293,291,1,1099527720
77,291,1,1099535640
34,291,1,1099538640
200,291,1,1099539600
69,291,1,1099540020
2,291,1,1099541700
20,291,1,1099542900
278,291,1,1099575900
112,291,1,1099575960
28,291,1,1099580700
274,291,1,1099584240
42,291,1,1099584720
36,291,1,1099586520
145,291,1,1099593120
93,291,1,1099594680
73,291,1,1099607760
48,291,1,1099619580
50,291,1,1099627260
13,291,1,1099645560
7,291,1,1099696980
120,291,1,1099784340
67,291,1,1099802940
181,291,1,1099870680
41,291,1,1099896120
109,291,1,1099956840
24,291,1,1099957200
294,291,1,1099974900
228,291,1,1099999380
295,291,1,1100028000
25,291,1,1100045880
29,291,1,1100095560
202,296,1,1099580760
297,296,1,1099594020
5,296,1,1099598460
120,296,1,1099623360
298,296,1,1099645740
34,296,1,1099667520
7,296,1,1099697160
48,296,1,1099709340
181,296,1,1099778880
35,296,1,1100127360
247,299,1,1099587420
106,281,1,1099580640
216,281,1,1099580820
8,281,1,1099600260
2,281,1,1099600800
34,281,1,1099601100
212,281,1,1099602780
120,281,1,1099607700
5,281,1,1099663620
19,281,1,1099673700
297,281,1,1099690200
7,281,1,1099697040
293,281,1,1099700220
16,281,1,1099761960
179,281,1,1099878240
223,281,1,1099902780
69,281,1,1099969020
122,281,1,1100020080
29,281,1,1100092200
35,281,1,1100127480
212,213,1,1099627020
117,213,1,1099632540
214,213,1,1099666200
19,213,1,1099673580
225,213,1,1099677120
7,213,1,1099697040
16,213,1,1099761720
8,213,1,1099762380
120,213,1,1099784520
34,213,1,1099786260
5,213,1,1099845300
66,213,1,1099948560
68,300,1,1099817700
13,300,1,1099819140
3,300,1,1099821240
63,300,1,1099824480
301,300,1,1099833540
5,300,1,1099845300
8,300,1,1099849860
2,300,1,1099860000
7,300,1,1099867140
19,300,1,1099870680
34,300,1,1099879620
120,300,1,1099881960
56,300,1,1099882320
78,300,1,1099891680
121,300,1,1099893900
122,300,1,1100019960
34,302,1,1099879680
303,302,1,1099879980
120,302,1,1099880040
8,302,1,1099880100
62,302,1,1099880460
115,302,1,1099881300
19,302,1,1099882140
56,302,1,1099882200
28,302,1,1099883040
43,302,1,1099883160
77,302,1,1099883280
5,302,1,1099885560
304,302,1,1099886040
40,302,1,1099889640
20,302,1,1099892040
121,302,1,1099893840
266,302,1,1099903200
3,302,1,1099912860
30,302,1,1099924800
2,302,1,1099948080
130,302,1,1099948140
24,302,1,1099957680
151,302,1,1099961100
69,302,1,1099969200
50,302,1,1099969740
106,302,1,1099970280
92,302,1,1099972860
57,302,1,1099981800
122,302,1,1100019900
305,302,1,1100025240
114,302,1,1100026680
67,302,1,1100039100
162,302,1,1100048460
29,302,1,1100092440
306,302,1,1100114160
7,302,1,1100127600
247,302,1,1100141820
307,302,1,1100193300
54,302,1,1100198160
23,302,1,1100275440
118,302,1,1100286840
64,302,1,1100401080
283,302,1,1100425980
245,301,1,1099886160
115,301,1,1099946880
5,301,1,1099949040
34,301,1,1099959720
57,301,1,1099981500
300,301,1,1100010660
11,301,1,1100098200
7,301,1,1100127480
48,301,1,1100272440
29,301,1,1100298960
283,301,1,1100397360
158,308,1,1099947060
2,308,1,1099948500
115,308,1,1099948560
5,308,1,1099948740
29,308,1,1099949340
34,308,1,1099959720
50,308,1,1099969620
57,308,1,1099981380
122,308,1,1100019840
101,308,1,1100026320
309,308,1,1100031240
310,308,1,1100031900
274,308,1,1100032560
25,308,1,1100045940
7,308,1,1100127420
118,308,1,1100128020
201,308,1,1100180880
28,308,1,1100215980
23,308,1,1100275260
281,308,1,1100529180
66,311,1,1099948800
2,311,1,1099949640
8,311,1,1099949820
35,311,1,1099950060
207,311,1,1099950240
16,311,1,1099951200
304,311,1,1099952280
28,311,1,1099953840
5,311,1,1099953900
130,311,1,1099954140
34,311,1,1099959720
40,311,1,1099967340
93,311,1,1099980720
57,311,1,1099981140
19,311,1,1100017860
122,311,1,1100019720
101,311,1,1100021220
305,311,1,1100024820
312,311,1,1100026020
29,311,1,1100093340
313,311,1,1100096880
7,311,1,1100127240
54,311,1,1100197620
314,311,1,1100215560
13,311,1,1100491800
36,311,1,1100527440
281,311,1,1100530860
252,311,1,1100637480
66,315,1,1099949280
8,315,1,1099949820
16,315,1,1099951320
5,315,1,1099953900
34,315,1,1099959720
40,315,1,1099967340
63,315,1,1099971720
23,315,1,1100013960
122,315,1,1100019780
101,315,1,1100026080
19,315,1,1100030820
7,315,1,1100127360
54,315,1,1100194680
29,315,1,1100299080
13,315,1,1100491800
36,315,1,1100527440
88,315,1,1100527620
66,316,1,1099949460
2,316,1,1099949880
8,316,1,1099949880
5,316,1,1099953900
34,316,1,1099959720
29,316,1,1099964460
112,316,1,1099965240
40,316,1,1099967280
50,316,1,1099969680
57,316,1,1099980180
120,316,1,1099984620
266,316,1,1099987920
